owner_org,bla,bla2,sample_id,notes,name,spatial,license_id,resource_permissions,access_control_date,access_control_mode,sequence_data_type,related_data,am_environment,ammonium_nitrogen_wt,ammonium_nitrogen_wt_meth,analysis_software_version,archive_ingestion_date,bioplatforms_dataset_id,bioplatforms_project,bioplatforms_project_code,biotic_relationship,boron_hot_cacl2,boron_hot_cacl2_meth,clay,clay_meth,coarse_sand,coarse_sand_meth,collection_date,color,conductivity,conductivity_meth,data_generated,data_type,database_schema_definitions_url,dataset_id,dataset_url,date_of_transfer,depth,depth_lower,depth_upper,description,dtpa_copper,dtpa_copper_meth,dtpa_iron,dtpa_iron_meth,dtpa_manganese,dtpa_manganese_meth,dtpa_zinc,dtpa_zinc_meth,elev,env_broad_scale,env_local_scale,env_medium,exc_aluminium,exc_aluminium_meth,exc_calcium,exc_calcium_meth,exc_magnesium,exc_magnesium_meth,exc_potassium,exc_potassium_meth,exc_sodium,exc_sodium_meth,facility,fine_sand,fine_sand_meth,flow_id,folder_name,general_env_feature,geo_loc_name,gravel,gravel_meth,hyperspectral_analysis,hyperspectral_analysis_meth,insert_size_range,lat_lon,latitude,library_construction_protocol,local_class,local_class_meth,longitude,ncbi_bioproject_accession,ncbi_bioproject_accession_number,ncbi_biosample_accession,ncbi_biosample_accession_number,nitrate_nitrogen,nitrate_nitrogen_meth,nucl_acid_ext,organic_carbon,organic_carbon_meth,ph,ph_meth,ph_solid_h2o,ph_solid_h2o_meth,phosphorus_colwell,phosphorus_colwell_meth,potassium_colwell,potassium_colwell_meth,read_length,sample_database_file,sample_extraction_id,sample_metadata_ingest_date,sample_metadata_ingest_file,sample_metadata_update_history,sample_site_location_description,sample_submission_date,sample_type,sand,sand_meth,sequencer,silt,silt_meth,slope_aspect,slope_gradient,source_mat_id,store_cond,sulphur,sulphur_meth,texture,texture_meth,ticket,url,utc_date_sampled,vegetation_type,water_content,water_content_soil_meth,Sample
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12471_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-12471_1-h3wl3bcxx,"{""coordinates"": [148.797167, -35.423867], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-03,date,illumina-shortread,NA,Soil,13,meth_2.1,1.8.2,2015-06-05,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.33,meth_2.1,13.51,meth_2.1,43.12,meth_2.1,2013-08-14T00:00:00Z,BRYW,0.05,meth_2.1,2015-06-05,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-05,0,0.1,0,BASE metagenomics,0.73,meth_2.1,132.78,meth_2.1,110.04,meth_2.1,3.37,meth_2.1,1267,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.275,meth_2.1,10.73,meth_2.1,1.48,meth_2.1,0.44,meth_2.1,0.04,meth_2.1,AGRF,18.08,meth_2.1,H3WL3BCXX,20150605_AGRF_BPA_BASE_H3WL3BCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,670bp,-35.423867 148.797167,-35.423867,TruSeq DNA nano,Tenosols,meth_2.27,148.797167,PRJNA317932,PRJNA317932,SAMN04874156,SAMN04874156,1,meth_2.1,meth_3.1.1,4.38,meth_2.1,4.8,meth_2.1,5.7,meth_2.1,70,meth_2.1,202,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12471_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2015-06-05,Soil,61.21,meth_2.1,HiSeq 2500,25.28,meth_2.1,NA,5,102.100.100/12471,frozen,4.2,meth_2.1,1.5,meth_2.1,BRLOPS-651,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12471,2013-08-14,Forest,23.36943442,meth_2.1,12471
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12473_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-12473_1-h2thfbcxx,"{""coordinates"": [148.796767, -35.42325], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,8,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.25,meth_2.1,13.08,meth_2.1,48.8,meth_2.1,2013-08-14T00:00:00Z,GRYW,0.08,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,0.91,meth_2.1,129.46,meth_2.1,88.25,meth_2.1,5.79,meth_2.1,1300,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],1.019,meth_2.1,4.2,meth_2.1,0.83,meth_2.1,0.42,meth_2.1,0.04,meth_2.1,RAMACIOTTI,18.92,meth_2.1,H2THFBCXX,20150522_UNSW_BPA_BASE_H2THFBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.42325 148.796767,-35.42325,TruSeq Nano,Tenosols,meth_2.27,148.796767,PRJNA317932,PRJNA317932,SAMN04874158,SAMN04874158,1e-10,meth_2.1,meth_3.1.1,3.19,meth_2.1,4.5,meth_2.1,5.5,meth_2.1,22,meth_2.1,182,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12473_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2017-05-11,Soil,67.72,meth_2.1,HiSeq2500,19.2,meth_2.1,NA,2,102.100.100/12473,frozen,13.7,meth_2.1,1,meth_2.1,BRLOPS-649,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12473,2013-08-14,Forest,22.8719948,meth_2.1,12473
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12475_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-12475_1-h2thfbcxx,"{""coordinates"": [148.796583, -35.42385], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,16,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.47,meth_2.1,16.13,meth_2.1,53.17,meth_2.1,2013-08-14T00:00:00Z,BR,0.101,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,0.62,meth_2.1,98.66,meth_2.1,191.35,meth_2.1,4.57,meth_2.1,1292,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.364,meth_2.1,11.18,meth_2.1,1.48,meth_2.1,0.62,meth_2.1,0.05,meth_2.1,RAMACIOTTI,14.46,meth_2.1,H2THFBCXX,20150522_UNSW_BPA_BASE_H2THFBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.42385 148.796583,-35.42385,TruSeq Nano,Tenosols,meth_2.27,148.796583,PRJNA317932,PRJNA317932,SAMN04874160,SAMN04874160,1e-10,meth_2.1,meth_3.1.1,3.42,meth_2.1,4.7,meth_2.1,5.5,meth_2.1,34,meth_2.1,289,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12475_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2017-05-11,Soil,67.63,meth_2.1,HiSeq2500,16.24,meth_2.1,NA,5,102.100.100/12475,frozen,6.1,meth_2.1,1,meth_2.1,BRLOPS-649,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12475,2013-08-14,Forest,28.96572642,meth_2.1,12475
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12477_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-12477_1-h3vckbcxx,"{""coordinates"": [148.7961, -35.422617], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-27,date,illumina-shortread,NA,Soil,9,meth_2.1,1.8.2,2015-06-29,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.49,meth_2.1,16.26,meth_2.1,55.88,meth_2.1,2013-08-14T00:00:00Z,BR,0.075,meth_2.1,2015-06-29,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-29,0,0.1,0,BASE metagenomics,0.85,meth_2.1,71.23,meth_2.1,114.96,meth_2.1,5.6,meth_2.1,1285,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.6,meth_2.1,7.84,meth_2.1,0.9,meth_2.1,0.6,meth_2.1,0.03,meth_2.1,AGRF,13.55,meth_2.1,H3VCKBCXX,20150629_AGRF_BPA_BASE_H3VFCBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-35.422617 148.7961,-35.422617,TruSeq PCR Free DNA,Tenosols,meth_2.27,148.7961,PRJNA317932,PRJNA317932,SAMN04874162,SAMN04874162,1e-10,meth_2.1,meth_3.1.1,3.4,meth_2.1,4.7,meth_2.1,5.6,meth_2.1,13,meth_2.1,249,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12477_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2015-06-29,Soil,69.43,meth_2.1,HiSeq 2500,14.31,meth_2.1,NA,7,102.100.100/12477,frozen,9.9,meth_2.1,1.5,meth_2.1,BRLOPS-660,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12477,2013-08-14,Forest,23.18766067,meth_2.1,12477
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12479_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-12479_1-h3vckbcxx,"{""coordinates"": [148.796383, -35.423183], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-27,date,illumina-shortread,NA,Soil,6,meth_2.1,1.8.2,2015-06-29,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.33,meth_2.1,21.63,meth_2.1,50.76,meth_2.1,2013-08-14T00:00:00Z,GRBR,0.058,meth_2.1,2015-06-29,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-29,0,0.1,0,BASE metagenomics,0.65,meth_2.1,143.21,meth_2.1,134.83,meth_2.1,7.46,meth_2.1,1287,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.543,meth_2.1,7.85,meth_2.1,1.16,meth_2.1,0.33,meth_2.1,0.04,meth_2.1,AGRF,8.04,meth_2.1,H3VCKBCXX,20150629_AGRF_BPA_BASE_H3VFCBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-35.423183 148.796383,-35.423183,TruSeq PCR Free DNA,Tenosols,meth_2.27,148.796383,PRJNA317932,PRJNA317932,SAMN04874164,SAMN04874164,1e-10,meth_2.1,meth_3.1.1,3.16,meth_2.1,4.5,meth_2.1,5.4,meth_2.1,68,meth_2.1,139,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12479_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2015-06-29,Soil,58.8,meth_2.1,HiSeq 2500,19.57,meth_2.1,NA,5,102.100.100/12479,frozen,4.9,meth_2.1,1,meth_2.1,BRLOPS-660,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12479,2013-08-14,Forest,28.79581152,meth_2.1,12479
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12481_1,"Kinchega NP, Metagenomics",bpa-base-metagenomics-12481_1-h2tfjbcxx,"{""coordinates"": [142.219292, -32.526047], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,1,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.92,meth_2.1,18.58,meth_2.1,49.49,meth_2.1,2014-03-10T00:00:00Z,BROR,0.159,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,0.58,meth_2.1,2.18,meth_2.1,1.53,meth_2.1,0.63,meth_2.1,61,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.053,meth_2.1,10.73,meth_2.1,2.59,meth_2.1,0.51,meth_2.1,0.85,meth_2.1,RAMACIOTTI,28.01,meth_2.1,H2TFJBCXX,20150514_UNSW_BPA_BASE_H2TFJBCXX,Arid,Australia:New South Wales [GAZ_00002793],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-32.526047 142.219292,-32.526047,TruSeq Nano,Vertosol,meth_2.27,142.219292,PRJNA317932,PRJNA317932,SAMN04874166,SAMN04874166,3,meth_2.1,meth_3.1.1,0.17,meth_2.1,8.1,meth_2.1,9,meth_2.1,19,meth_2.1,198,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12481_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Kinchega NP,2017-05-11,Soil,77.5,meth_2.1,HiSeq2500,3.92,meth_2.1,NA,1,102.100.100/12481,frozen,9.2,meth_2.1,2,meth_2.1,BRLOPS-638,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12481,2014-03-10,Shrubland,3.646699945,meth_2.1,12481
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12483_1,"Sturt NP, Metagenomics",bpa-base-metagenomics-12483_1-h33cgbcxx,"{""coordinates"": [141.898047, -29.055658], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-17,date,illumina-shortread,NA,Soil,2,meth_2.1,1.8.2,2015-06-19,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.3,meth_2.1,10.98,meth_2.1,56.99,meth_2.1,2014-03-11T00:00:00Z,BROR,0.019,meth_2.1,2015-06-19,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-19,0,0.1,0,BASE metagenomics,0.57,meth_2.1,3.48,meth_2.1,4.38,meth_2.1,0.62,meth_2.1,171,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.016,meth_2.1,2.64,meth_2.1,1.54,meth_2.1,0.59,meth_2.1,0.09,meth_2.1,AGRF,26.02,meth_2.1,H33CGBCXX,20150619_AGRF_BPA_BASE_H33CGBCXX,Arid,Australia:New South Wales [GAZ_00002793],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-29.055658 141.898047,-29.055658,TruSeq DNA nano,Vertosol,meth_2.27,141.898047,PRJNA317932,PRJNA317932,SAMN04874168,SAMN04874168,1,meth_2.1,meth_3.1.1,0.07,meth_2.1,6.5,meth_2.1,7.2,meth_2.1,6,meth_2.1,230,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12483_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Sturt NP,2015-06-19,Soil,83.01,meth_2.1,HiSeq 2500,6.02,meth_2.1,NA,0,102.100.100/12483,frozen,2.2,meth_2.1,2,meth_2.1,BRLOPS-657,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12483,2014-03-11,Woodland,18.92500805,meth_2.1,12483
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12487_1,"Nokoleche reserve, Metagenomics",bpa-base-metagenomics-12487_1-h2thfbcxx,"{""coordinates"": [144.111706, -29.945633], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,1e-10,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.46,meth_2.1,24.83,meth_2.1,23.87,meth_2.1,2014-03-12T00:00:00Z,BR,0.026,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,0.69,meth_2.1,18.28,meth_2.1,6.65,meth_2.1,0.78,meth_2.1,107,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.025,meth_2.1,4.43,meth_2.1,2.19,meth_2.1,1.02,meth_2.1,0.03,meth_2.1,RAMACIOTTI,41.96,meth_2.1,H2THFBCXX,20150522_UNSW_BPA_BASE_H2THFBCXX,Arid,Australia:New South Wales [GAZ_00002793],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-29.945633 144.111706,-29.945633,TruSeq Nano,Kandosol,meth_2.27,144.111706,PRJNA317932,PRJNA317932,SAMN04874172,SAMN04874172,5,meth_2.1,meth_3.1.1,0.47,meth_2.1,5.4,meth_2.1,6.3,meth_2.1,10,meth_2.1,398,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12487_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Nokoleche reserve,2017-05-11,Soil,65.84,meth_2.1,HiSeq2500,9.33,meth_2.1,NA,0,102.100.100/12487,frozen,2.3,meth_2.1,3.5,meth_2.1,BRLOPS-649,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12487,2014-03-12,Woodland,4.454291045,meth_2.1,12487
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12489_1,"Gundabooka NP, Metagenomics",bpa-base-metagenomics-12489_1-h3vckbcxx,"{""coordinates"": [142.717778, -30.395], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-27,date,illumina-shortread,NA,Soil,1,meth_2.1,1.8.2,2015-06-29,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.37,meth_2.1,19.77,meth_2.1,34.79,meth_2.1,2014-03-13T00:00:00Z,BR,0.013,meth_2.1,2015-06-29,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-29,0,0.1,0,BASE metagenomics,0.71,meth_2.1,11.21,meth_2.1,14.48,meth_2.1,0.84,meth_2.1,136,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.147,meth_2.1,2.77,meth_2.1,1.25,meth_2.1,0.73,meth_2.1,0.01,meth_2.1,AGRF,40.49,meth_2.1,H3VCKBCXX,20150629_AGRF_BPA_BASE_H3VFCBCXX,Arid,Australia:New South Wales [GAZ_00002793],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-30.395 142.717778,-30.395,TruSeq PCR Free DNA,Vertosol,meth_2.27,142.717778,PRJNA317932,PRJNA317932,SAMN04874174,SAMN04874174,3,meth_2.1,meth_3.1.1,0.34,meth_2.1,4.7,meth_2.1,5.7,meth_2.1,9,meth_2.1,283,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12489_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Gundabooka NP,2015-06-29,Soil,75.27,meth_2.1,HiSeq 2500,4.96,meth_2.1,NA,0,102.100.100/12489,frozen,1,meth_2.1,3,meth_2.1,BRLOPS-660,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12489,2014-03-13,Woodland,4.024417816,meth_2.1,12489
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,12491_1,"Namadgi NP, HiSeq",bpa-base-metagenomics-12491_1-h3wynbcxx,"{""coordinates"": [149.0076, -35.881], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-10-07,date,illumina-shortread,NA,Soil,6,meth_2.1,1.8.2,2015-07-13,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.53,meth_2.1,26.4,meth_2.1,15.71,meth_2.1,2014-05-12T00:00:00Z,GR,0.054,meth_2.1,2015-07-13,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-07-09,0,0.1,0,BASE Metagenomics,1.79,meth_2.1,325.67,meth_2.1,37.84,meth_2.1,15.15,meth_2.1,1093,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.07,meth_2.1,11.46,meth_2.1,3.87,meth_2.1,0.49,meth_2.1,0.04,meth_2.1,RAMACIOTTI,31.45,meth_2.1,H3WYNBCXX,20150619_UNSW_BPA_BASE_H3WYNBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.881 149.0076,-35.881,TruSeq Nano,Kurosol,meth_2.27,149.0076,PRJNA317932,PRJNA317932,SAMN04874176,SAMN04874176,7,meth_2.1,meth_3.1.1,4.07,meth_2.1,5.2,meth_2.1,5.8,meth_2.1,24,meth_2.1,230,meth_2.1,150bp,AM_db_v4.2_202408091431.db,12491_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Namadgi NP,2015-07-09,Soil,47.16,meth_2.1,HiSeq2500,26.45,meth_2.1,NA,0,102.100.100/12491,frozen,5.8,meth_2.1,2.5,meth_2.1,BRLOPS-668,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/12491,2014-05-12,Grassland,27.29468599,meth_2.1,12491
